RBD|NOM_RBD|COD_REG_RBD|COD_PRO_RBD|COD_COM_RBD|NOM_REGI_N|NOM_PROVINCIA|COD_DEPROV|NOM_DEPROV|NOM_COMUNA|grado|ind_am_rbd|dim_am_aa_rbd|dim_am_me_rbd|ind_cc_rbd|dim_cc_ao_rbd|dim_cc_ar_rbd|dim_cc_as_rbd|ind_hv_rbd|dim_hv_ac_rbd|dim_hv_ha_rbd|dim_hv_va_rbd|ind_pf_rbd|dim_pf_pa_rbd|dim_pf_sp_rbd|dim_pf_vd_rbd|cod_depe2|cod_grupo|cod_rural_rbd
24319|COLEGIO PUNTA ARENAS|12|121|12101|REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|MAGALLANES|121|MAGALLANES|PUNTA ARENAS|2m|73.468523734|72.094863541|74.842183927|78.667958736|85.042982381|73.743680526|77.2172133|76.003081177|87.44212305|76.351417377|64.215703105|80.325605719|76.621845928|84.016713693|80.338257537|3|4|1
24324|GREEN HILL COLLEGE|12|121|12101|REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|MAGALLANES|121|MAGALLANES|PUNTA ARENAS|2m|83.269020674|82.35992014|84.178121208|74.993570394|74.154131941|76.284404084|74.542175156|70.604093194|84.686196253|77.381449686|49.744633642|82.784894471|75.052059985|84.260046363|89.042577065|3|4|1
24327|LICEO EXPERIMENTAL UMAG|12|121|12101|REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|MAGALLANES|121|MAGALLANES|PUNTA ARENAS|2m|72.537261698|70.964301695|74.110221701|80.272829699|85.306754315|74.444940644|81.066794137|76.090647026|89.332493495|74.358964276|64.580483306|79.66710072|76.028036971|80.561885228|82.41137996|2|3|1
24329|LICEO SAN JOSE|12|121|12101|REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|MAGALLANES|121|MAGALLANES|PUNTA ARENAS|2m|77.368063824|75.491255464|79.244872184|80.435153977|88.534170061|73.937872449|78.83341942|73.862962605|89.099305399|65.43583833|67.053744087|85.878363605|86.663736838|84.792663759|86.17869022|2|3|1
24338|COLEGIO LUTERANO|12|121|12101|REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|MAGALLANES|121|MAGALLANES|PUNTA ARENAS|2m|75.660614414|74.151196043|77.170032785|78.532652313|79.939952989|72.207288498|83.450715452|74.530163997|90.2705826|75.597943126|57.721966266|79.003472258|80.604400228|78.789589594|77.616426951|2|3|1
24403|COLEGIO SIMON BOLIVAR|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|71.583552441|68.214885147|74.952219734|71.739158556|78.496297869|66.468751379|70.252426421|66.716875581|74.539685581|62.881035632|62.729905529|73.368277614|76.226948945|69.75537651|74.122507388|1|1|1
24405|COLEGIO POLIVALENTE LOVAINA|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|67.096666731|65.720327193|68.473006269|68.655006033|76.10008276|64.246422632|65.618512707|52.750699086|53.602166643|56.991929703|47.658000912|66.30077032|70.747068892|61.654178603|66.501063466|2|3|1
24407|COLEGIO SANTA TERESA DE JESUS DE LOS AN|13|131|13107|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|137|SANTIAGO NORTE|HUECHURABA|2m|73.085478068|71.095106489|75.075849647|70.220621516|76.912913932|64.67681511|69.072135505|64.262955422|72.732214043|64.380790111|55.675862111|76.367255339|76.721819361|73.283495788|79.096450866|2|1|1
24409|COLEGIO SAN NICOLAS DE MYRA|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|86.312666822|85.1875012|87.437832443|90.534295457|95.132690773|83.122354995|93.347840602|85.114969221|92.797030783|84.001977851|78.545899028|88.210116651|86.142430523|89.204034867|89.283884562|3|5|1
24410|COLEGIO SANTA MARIA DE LA CORDILLERA|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|71.012525265|70.374100827|71.650949704|78.177096604|84.522411758|70.686133506|79.322744549|67.862779362|72.050911101|69.556232017|61.981194967|81.107153721|81.278588319|80.684354853|81.358517991|2|4|1
24423|COLEGIO SAN JUAN DIEGO|13|131|13127|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|137|SANTIAGO NORTE|RECOLETA|2m|72.761987866|70.772379424|74.751596309|74.899305784|81.046191946|67.913828051|75.737897355|75.320606435|88.321077097|72.284324388|65.35641782|77.655016665|76.997542181|80.171411367|75.796096447|2|3|1
24426|ESCUELA PARTICULAR PHILIPPE COUSTEAU|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|70.608892896|69.253098838|71.964686955|67.599112066|72.903025744|61.895076773|67.999233679|67.139523156|75.681899065|70.705187653|55.03148275|67.637426523|67.75296719|70.291767085|64.867545295|2|2|1
24427|COLEGIO SAN VIATOR|13|131|13118|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|MACUL|2m|74.227785862|73.601859701|74.853712024|76.857511526|82.038109399|69.804989394|78.729435786|70.86578062|75.301162645|73.037354668|64.258824548|78.846201611|82.069194968|73.472697464|80.996712402|2|4|1
24438|COLEGIO MERRYLAND|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|72.85602986|71.645425379|74.066634341|74.80699485|78.913678669|69.859032546|75.648273336|72.807975648|81.507960505|72.79698071|64.118985728|73.137720379|72.526073884|69.902323758|76.984763494|2|3|1
24440|LICEO AGRICOLA SANTA ANA|13|136|13601|REGIÓN METROPOLITANA DE SANTIAGO|TALAGANTE|135|TALAGANTE|TALAGANTE|2m|70.560997213|68.517860848|72.604133577|71.741955347|76.731731217|66.843597238|71.650537586|55.857840928|56.742819616|69.542122256|41.288580913|65.343913533|62.457948192|70.149591841|63.424200566|2|2|2
24443|LICEO MUNICIPAL CHILOE|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|72.790526529|69.011694919|76.569358138|69.396323781|74.442448331|65.490197607|68.256325404|64.657808707|69.706443276|63.658258264|60.608724581|72.003273157|67.585744403|72.734498686|75.689576382|1|1|1
24444|LICEO INDUSTRIAL HARDWARE|13|134|13401|REGIÓN METROPOLITANA DE SANTIAGO|MAIPO|132|SANTIAGO SUR|SAN BERNARDO|2m|73.290530059|71.122072356|75.458987761|67.227605165|73.344060019|65.054032424|63.284723053|68.647586637|77.274050057|69.455454187|59.213255665|73.61892246|76.490590073|70.351536247|74.014641061|1|1|1
24446|COMPLEJO EDUC. AGRICOLA DE TALAGANTE|13|136|13601|REGIÓN METROPOLITANA DE SANTIAGO|TALAGANTE|135|TALAGANTE|TALAGANTE|2m|74.672514374|70.365864495|78.979164252|73.159952808|82.041886204|65.866369765|71.571602456|69.04993377|69.416999556|73.610720875|64.12208088|76.215983041|78.139449284|75.361749501|75.146750338|2|2|2
24448|COLEGIO ARTISTICO EL SALVADOR ANEXO|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|71.127900531|70.633146334|71.622654728|76.913437158|81.772059492|69.822624357|79.145627625|64.309030597|64.402857315|74.516863001|54.007371475|82.50800475|81.54514667|80.549218889|85.429648692|2|3|1
24473|COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACH|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|75.874848299|73.844132714|77.905563884|77.024393396|82.086114771|71.028779267|77.958286151|68.290410635|70.341542027|71.165548626|63.36414125|81.191114914|76.672418517|83.743924834|83.157001391|2|2|1
24482|LICEO POLITECNICO PARTICULAR ANDES|13|131|13128|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|RENCA|2m|75.029541164|74.173510051|75.885572276|77.76728677|84.067327387|69.902658193|79.33187473|72.188160935|83.26319799|64.907794512|68.393490303|79.354553361|78.300952154|82.286456952|77.476250977|2|2|1
24486|COLEGIO POLIVALENTE SAN RAFAEL|13|131|13115|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LO BARNECHEA|2m|73.592537834|72.474717939|74.710357729|78.778148022|85.640241745|73.666338254|77.027864067|71.678862734|76.524942571|74.085110036|64.426535597|79.458258826|81.582104663|78.291014031|78.501657784|2|3|1
24491|COLEGIO INTERNATIONAL COUNTRY SCHOOL|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|67.441957834|66.219790224|68.664125443|65.959576362|71.369095179|61.700063785|64.809570123|63.023858486|75.127102969|62.7791734|51.165299089|65.602423301|67.531275815|60.987497018|68.288497069|3|5|2
24494|COLEGIO CRECES|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|78.684296695|75.52155624|81.84703715|80.966585626|87.93688297|72.762287728|82.200586179|76.735524006|81.482464091|78.393393674|70.330714254|84.416785537|75.997199774|91.983837639|85.269319197|3|5|1
24496|COLEGIO COMERCIAL DE PENAFLOR|13|136|13605|REGIÓN METROPOLITANA DE SANTIAGO|TALAGANTE|135|TALAGANTE|PEÑAFLOR|2m|76.266999003|73.581227721|78.952770286|79.046364781|83.978035537|72.554158677|80.60690013|69.289053348|79.611007979|63.617433867|64.638718198|80.628611673|77.044978378|76.708088408|88.132768232|2|1|1
24498|COLEGIO SAN JOAQUIN|13|131|13128|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|RENCA|2m|85.129747231|83.963113446|86.296381017|84.938328931|91.299968759|77.171913784|86.343104249|79.388143338|87.977525283|75.129709543|75.057195186|87.799249787|77.163556428|93.146407974|93.08778496|2|2|1
24506|COLEGIO LAUDARE|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|90.600293571|83.258504214|97.942082929|92.794470584|95.860998402|89.572958352|92.949454998|70.722165379|78.398959463|73.32437932|60.443157354|91.578358085|83.225157053|92.85444802|98.655469183|3|5|1
24599|COLEGIO LONDON ANEXO|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|76.867974736|73.341290718|80.394658754|75.911871878|82.41473373|68.540547497|76.780334407|70.215191673|79.601564944|64.546151262|66.497858814|77.530286218|79.068330068|75.948360109|77.574168478|2|2|1
24623|ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEX|13|131|13128|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|RENCA|2m|75.638553507|73.751166619|77.525940395|76.136511368|81.769540321|71.383210933|75.256782849|63.065138776|63.801189155|65.683339261|59.710887913|79.589593426|73.796080681|83.450664874|81.522034721|2|2|1
24624|COLEGIO TABOR Y NAZARETH|13|131|13115|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LO BARNECHEA|2m|73.369317773|75.276138997|71.462496549|80.234477899|85.977499488|73.158749296|81.567184912|73.678119572|92.365026589|61.076038775|67.593293354|85.280584919|84.06391181|88.8829097|82.894933246|3|5|1
24625|COLEGIO SAN CRISTOBAL COLLEGE|13|131|13130|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SAN MIGUEL|2m|69.24612707|75.309848709|69.228098919|||||||||||||3|4|1
24626|COMPLEJO EDUCACIONAL ALBERTO WIDMER|13|131|13119|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|MAIPÚ|2m|72.548517109|70.106606862|74.990427357|72.284046627|77.771529016|67.886610422|71.194000444|62.398008849|70.950772494|58.759342637|57.483911416|73.698640426|72.67685672|72.933554878|75.485509679|2|3|1
24627|COLEGIO ETIEVAN|13|131|13113|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LA REINA|2m|72.936461484|72.886253281|72.986669686|71.63935509|74.442295837|70.033138418|70.442631014|68.669916809|79.032378024|76.296810827|50.680561575|72.341278901|73.50730793|71.117119371|72.399409401|3|5|1
24638|LICEO MIGUEL DE CERVANTES Y SAAVEDRA|13|131|13101|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|131|SANTIAGO CENTRO|SANTIAGO|2m|74.092216268|71.414771662|76.769660874|71.813161517|77.814669367|66.863242672|70.761572511|67.406272148|77.23811667|66.188812171|58.791887603|75.416943037|71.668779094|76.445114399|78.136935617|1|3|1
24648|COLEGIO LOS NOGALES|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|74.969112625|73.56970403|76.368521219|71.500229857|76.076573807|68.250003028|70.174112735|62.702141602|68.089178109|66.728836244|53.288410453|77.905664008|74.450739479|76.60347784|82.662774706|2|4|1
24652|ESCUELA AGROECOLOGICA DE PIRQUE|13|132|13202|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PIRQUE|2m|74.313689348|71.569994615|77.05738408|80.334933103|88.158325361|72.155115682|80.691358265|78.251224427|80.423724259|82.086989617|72.242959407|86.481114201|86.115231778|89.057176914|84.270933912|2|2|2
24666|JOHN DEWEY COLLEGE|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|68.186399157|72.006586791|64.366211524|74.086837664|78.341740898|71.663969023|72.25480307|73.199144782|87.733307176|71.176828404|60.687298766|77.261648087|76.894662013|72.173109331|82.717172916|3|5|1
24670|COLEGIO INTERNACIONAL  ALBA|13|131|13119|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|MAIPÚ|2m|80.644262297|82.314984823|78.97353977|82.385377664|85.209604126|81.424313038|80.522215828|75.461456025|89.64537724|72.801658209|63.937332628|68.118000805|65.763398908|82.460312661|56.130290845|3|5|1
24671|COLEGIO LA ABADIA|13|131|13113|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LA REINA|2m|72.517530845|70.538106265|74.496955425|73.495411233|82.000155374|64.550324264|73.935754062|75.077913125|83.112507917|74.231623602|67.889607857|75.315047348|81.304516127|76.516348309|68.124277608|3|5|1
24675|COLEGIO SAN MANUEL|13|135|13501|REGIÓN METROPOLITANA DE SANTIAGO|MELIPILLA|135|TALAGANTE|MELIPILLA|2m|76.920673056|76.091803308|77.749542805|77.462105993|82.84364143|70.666361659|78.87631489|66.245380729|66.228954178|72.051554242|60.455633767|72.393693911|75.962087724|68.057718833|73.161275177|2|3|1
24678|COLEGIO LARRAIN|13|131|13113|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LA REINA|2m|69.791276698|72.517005991|67.065547404|69.241032746|71.988712222|66.469074751|69.265311265|58.094966047|65.511856908|58.565959511|50.207081721|70.650108727|66.815614926|72.960123213|72.174588041|3|5|1
24685|COLEGIO PIAMARTA|13|131|13106|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|ESTACIÓN CENTRAL|2m|72.073076266|69.770661898|74.375490633|68.570536632|73.99858234|64.828018369|66.885009186|68.457740542|78.364694073|62.184066943|64.82446061|73.106721972|73.558232615|69.853042222|75.90889108|2|3|1
24686|LICEO POLIVALENTE SANTIAGO DE COMPOSTEL|13|134|13401|REGIÓN METROPOLITANA DE SANTIAGO|MAIPO|132|SANTIAGO SUR|SAN BERNARDO|2m|70.334635791|68.885512446|71.783759136|69.327390075|73.89038421|64.629587046|69.462198968|63.676031077|66.144715714|71.025630614|53.857746902|67.045859141|67.766062196|67.289844549|66.081670679|2|2|1
24689|CTRO.EDUC.CATOLICO DIDASCALIO STA. MARI|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|73.698327374|71.358199324|76.038455425|72.15453147|79.143642698|65.908119654|71.411832059|63.118005473|75.0858927|63.846020878|50.422102841|65.99613885|70.994797292|67.500181377|59.493437882|2|1|1
24690|COLEGIO SANTIAGO EVANGELISTA|13|131|13113|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LA REINA|2m|72.523342194|74.175530918|70.871153471|79.001061669|81.937252597|72.73645227|82.329480141|75.51326173|88.698129522|74.90248191|62.939173759|81.196926871|81.792178175|77.767715122|84.030887316|3|5|1
24699|COLEGIO MAITENES|13|135|13501|REGIÓN METROPOLITANA DE SANTIAGO|MELIPILLA|135|TALAGANTE|MELIPILLA|2m|71.614806659|73.094468759|70.135144559|74.550387452|83.023931824|69.149546606|71.477683926|73.183023541|88.395171622|68.024212865|63.129686135|73.366745506|82.938666774|69.6709387|67.490631043|3|5|1
24713|COLEGIO EL BOSQUE PROVINCIA CORDILLERA|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|73.440289505|72.051497281|74.829081728|76.093187912|81.240742298|71.684906733|75.353914704|63.164869797|71.417664124|66.975571078|51.101374187|70.960315689|67.062935506|71.170441368|74.647570194|2|4|1
24714|COLEGIO SANTO TOMAS|13|131|13112|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA PINTANA|2m|75.686502864|70.823015309|80.54999042|73.41817291|78.027899128|67.398487793|74.828131809|77.059990045|83.048860165|75.274200253|72.856909716|80.112548364|82.571073049|79.833817062|77.93275498|2|1|1
24715|COLEGIO CRISTOBAL COLON DE MELIPILLA|13|135|13501|REGIÓN METROPOLITANA DE SANTIAGO|MELIPILLA|135|TALAGANTE|MELIPILLA|2m|65.61848965|67.128331511|64.10864779|72.730508801|79.226069055|64.796519263|74.168938086|75.96408679|86.982367422|69.182667942|71.727225005|70.30043931|71.702888028|69.137461263|70.06096864|3|5|1
24717|COLEGIO NUESTRA SENORA DE GUADALUPE|13|131|13111|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|132|SANTIAGO SUR|LA GRANJA|2m|76.619335396|76.154734201|77.083936591|72.693354484|78.57928856|66.601831813|72.898943079|68.196793957|73.805145351|67.888017207|62.897219313|78.207849443|75.983896943|77.675715798|80.963935588|2|2|1
24718|COLEGIO HUELQUEN MONTESSORI|13|131|13115|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LO BARNECHEA|2m|75.462607497|75.589014256|75.336200739|78.532725721|85.427048745|71.72829661|78.442831809|72.639559946|87.623436563|75.508059585|54.787183691|77.835727782|74.47530988|81.203682617|77.828190849|3|5|1
24719|COLEGIO BUIN|13|134|13402|REGIÓN METROPOLITANA DE SANTIAGO|MAIPO|132|SANTIAGO SUR|BUIN|2m|76.073263153|78.182872867|73.963653439|76.944908262|82.147200185|71.992803729|76.694720872|69.803242872|82.092077673|75.923378701|51.394272241|71.906404623|71.117767543|75.503642265|69.097804062|3|5|1
24721|COLEGIO LEONARDO DA VINCI DE LAS CONDES|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|78.090021864|75.751440681|80.428603047|75.234093412|81.39490288|67.908403918|76.398973439|74.366079339|79.048359132|72.568409823|71.481469062|82.922958503|82.120993403|85.88028064|80.767601466|1|3|1
24725|COLEGIO JUGENDLAND SCHULE|13|136|13601|REGIÓN METROPOLITANA DE SANTIAGO|TALAGANTE|135|TALAGANTE|TALAGANTE|2m|80.704144958|77.136360784|84.271929133|85.935000185|89.779940814|80.844405476|87.180654266|77.58528258|97.849665065|79.344421708|55.561760967|91.958936869|85.946113741|97.037560988|92.893135879|3|4|1
24730|COLEGIO ADVENTISTA SANTIAGO PONIENTE|13|131|13117|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|LO PRADO|2m|72.159508522|69.362190243|74.956826801|71.693529448|76.668454827|66.836802286|71.575331232|74.03740631|78.67214787|77.127218511|66.312852549|75.515682948|75.299606468|77.685058087|73.562384289|2|3|1
24733|COLEGIO SAN ANDRES DE COLINA|13|133|13301|REGIÓN METROPOLITANA DE SANTIAGO|CHACABUCO|137|SANTIAGO NORTE|COLINA|2m|75.698343797|73.430709803|77.96597779|78.992186163|86.131725305|71.189201488|79.655631695|70.938380982|74.7593035|67.656824001|70.399015446|80.59453083|76.580816422|81.923397988|83.27937808|2|2|1
24751|COMPLEJO EDUC. EDUARDO CUEVAS VALDES|13|131|13115|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LO BARNECHEA|2m|70.981853452|68.958025981|73.005680923|70.478420852|78.439393038|64.773210595|68.222658922|63.361469573|68.661126026|65.013131065|56.410151628|72.589571676|75.483295996|72.062604947|70.222814086|1|2|1
24756|COLEGIO NAZARET DE LA FLORIDA|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|75.740588518|74.574240656|76.906936381|74.160346034|77.032725324|71.627516663|73.820796116|66.104621102|79.864228107|63.466945714|54.982689486|75.638819274|72.731134123|74.149882478|80.035441222|2|3|1
24759|ESC.NUESTRA SENORA DEL CARMEN DE CURACA|13|135|13503|REGIÓN METROPOLITANA DE SANTIAGO|MELIPILLA|135|TALAGANTE|CURACAVÍ|2m|71.536278829|70.465649854|72.606907804|83.951522771|91.348952453|72.494231822|88.011384039|74.809638384|84.343578449|78.302711702|61.782624999|81.695873703|81.586157383|81.239409212|82.262054514|2|2|1
24761|SAN JUAN DE LAS CONDES|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|71.477016698|71.476926618|71.477106778|78.341242931|84.02550387|76.149926468|74.848298454|69.737965635|81.203268614|69.246885174|58.763743115|75.508144925|70.352659169|77.135342427|79.036433179|3|5|1
24762|COLEGIO SAINT MARY JOSEPH SCHOOL|13|131|13118|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|MACUL|2m|74.689744501|74.812234714|74.567254288|75.247290071|78.473558314|74.519076534|72.749235366|62.910540142|68.035866639|63.670739462|57.025014323|76.741630746|76.403776815|72.8449597|80.976155722|3|5|1
24766|COLEGIO ALMENDRAL|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|67.849826909|67.162102586|68.537551231|||||56.584636897|66.679826927|61.750422576|41.323661188|67.210217188|65.567115542|63.895307802|72.16822822|2|3|1
24767|COLEGIO EL SEMBRADOR ANEXO 2|13|132|13201|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PUENTE ALTO|2m|74.211268439|72.717662024|75.704874854|77.007918173|83.312778819|69.192210752|78.518764947|69.199545001|69.541707082|69.026180655|69.030747267|76.546608315|74.846136941|76.985350154|77.808337849|2|3|1
24769|COLEGIO SAN ISAAC JOGUES|13|131|13125|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|137|SANTIAGO NORTE|QUILICURA|2m|74.864257632|73.104938708|76.623576556|71.933491567|76.740480332|66.686620093|72.373374275|63.165644841|66.808453584|66.784010095|55.904470844|75.654708229|73.359525662|74.185654586|79.418944438|2|2|1
24783|COLONIAL DE PIRQUE|13|132|13202|REGIÓN METROPOLITANA DE SANTIAGO|CORDILLERA|136|CORDILLERA|PIRQUE|2m|71.418983821|71.206411439|71.631556204|78.18205888|76.359520468|76.313571263|81.873084908|79.180069018|78.239533523|81.45805645|77.842617082|78.27717014|85.292082228|79.532114976|70.007313217|3|5|1
24789|COLEGIO MONTEVERDE ANEXO|13|131|13122|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|PEÑALOLÉN|2m|72.635098118|70.468784441|74.801411795|74.495248491|79.766132234|69.219123976|74.500489264|68.132394673|77.634163733|65.334180975|61.42883931|73.811921053|73.923260354|75.108738493|72.403764312|2|2|1
24790|COLEGIO EL PRADO|13|131|13124|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|134|SANTIAGO PONIENTE|PUDAHUEL|2m|72.15129959|70.741824286|73.560774893|71.415146605|79.007759591|65.418182915|69.819497311|61.031001579|70.464683392|58.925545841|53.702775505|72.203829733|75.197611644|67.534209907|73.879667647|2|3|1
24795|COLEGIO EMAUS|13|131|13114|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|133|SANTIAGO ORIENTE|LAS CONDES|2m|78.353315335|78.784745393|77.921885276|81.67981847|85.052702704|77.262286471|82.724466237|77.389085739|85.314474295|76.076218878|70.776564045|89.0644516|86.72862528|92.8627015|87.602028022|3|5|1
24798|COLEGIO SANTA MARIA DE LO CANAS|13|131|13110|REGIÓN METROPOLITANA DE SANTIAGO|SANTIAGO|136|CORDILLERA|LA FLORIDA|2m|76.876887695|76.51884707|77.23492832|77.885076062|79.037493057|73.009336734|81.608398395|85.22733953|92.264896851|85.548484529|77.86863721|85.821148805|81.292024917|91.731701578|84.439719919|3|5|1
